New_Index,Index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,joy,sadness,anticipation,surprise,anger,fear,disgust,trust,喜び,悲しみ,期待,驚き,怒り,恐れ,嫌悪,信頼
1800,2218,8150,0yqrhHrcWLMjBylHReDN5u,Sam Tinnesz,Babel,Legends Are Made,68,169758,False,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,4,blues,,,,,,,,,0.4565367,0.036760982,0.3118165,0.060101412,0.014298089,0.02301994,0.047943242,0.049523152
1801,2219,8151,4sebUbjqbcgDSwG6PbSGI0,Cage The Elephant,Melophobia,Come a Little Closer,74,229346,False,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,4,blues,,,,,,,,,0.664855,0.026398128,0.16888438,0.06369793,0.0058097877,0.013199033,0.023047904,0.034107786
1802,2220,8152,3VBvV5wMMgEkrXqILx8JnB,Sam Tinnesz,Legends Are Made,Legends Are Made,51,169758,False,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,4,blues,,,,,,,,,0.4565367,0.036760982,0.3118165,0.060101412,0.014298089,0.02301994,0.047943242,0.049523152
1803,2222,8154,3Pzh926pXggbMe2ZpXyMV7,Cage The Elephant,Cage The Elephant (Expanded Edition),Ain't No Rest for the Wicked,74,175493,False,0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,4,blues,,,,,,,,,0.67157406,0.024329156,0.17976747,0.04831455,0.00512113,0.012013275,0.019210551,0.039669838
1804,2223,8200,424GDxARRXRaZ7Mla9EDI2,Adam Jensen,The Mystic,The Mystic,68,189600,False,0.556,0.72,4,-5.132,0,0.0415,0.358,0.0,0.146,0.405,125.324,4,blues,,,,,,,,,0.6909876,0.024087368,0.16816965,0.042572208,0.0051596407,0.011768283,0.021730104,0.035525173
1805,2224,8201,7e89621JPkKaeDSTQ3avtg,Lynyrd Skynyrd,Second Helping (Expanded Edition),Sweet Home Alabama,81,283800,True,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4,blues,,,,,,,,,0.64585423,0.025335478,0.2156275,0.042586967,0.005430399,0.012268666,0.022798022,0.030098747
1806,2225,8202,4mn2kNTqiGLwaUR8JdhJ1l,The Animals,The Singles Plus,House of the Rising Sun,75,269906,False,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,blues,,,,,,,,,0.62665105,0.031873055,0.16766715,0.08087124,0.006992836,0.01770357,0.02897049,0.039270613
1807,2226,8203,0IK8y0vAO0sM630HsxwLht,Bohnes,Middle Finger - Single,Middle Finger,67,229986,True,0.685,0.656,1,-6.013,0,0.0383,0.437,0.0,0.347,0.392,128.003,4,blues,,,,,,,,,0.6635279,0.027007138,0.17777203,0.03883231,0.0061583812,0.014266852,0.023781171,0.048654288
1808,2227,8206,1kd5qplldnxu16qcZXS3Yk,All Good Things,Machines,For the Glory,65,279308,False,0.485,0.892,2,-3.586,0,0.0809,0.000443,0.0,0.1,0.576,142.046,4,blues,,,,,,,,,0.69246304,0.011368211,0.19410571,0.04244839,0.0034003288,0.0076808427,0.011232752,0.037300713
1809,2228,8250,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,blues,,,,,,,,,0.68380696,0.014351106,0.19759724,0.04459309,0.0037255068,0.008029141,0.013471597,0.0344253
1810,2229,8251,4IiuExPFijOGZnVxGsKWcc,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),Seven Nation Army - The Glitch Mob Remix,65,257021,False,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,blues,,,,,,,,,0.6128183,0.020185135,0.26863673,0.034113828,0.0042969272,0.012453272,0.015677737,0.031818025
1811,2230,8252,6Rqn2GFlmvmV4w9Ala0I1e,Nina Simone,I Put A Spell On You,Feeling Good,73,174000,False,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4,blues,,,,,,,,,0.72513205,0.010430305,0.17390092,0.039171454,0.0028228606,0.006425689,0.010067612,0.03204911
1812,2231,8253,5n0CTysih20NYdT2S0Wpe8,Cage The Elephant,Tell Me I'm Pretty,Trouble,72,225973,False,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4,blues,,,,,,,,,0.631424,0.019341579,0.22925133,0.043134727,0.0054849545,0.009824239,0.020852156,0.040687084
1813,2232,8254,5EWPGh7jbTNO2wakv8LjUI,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,Free Bird,77,547106,False,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4,blues,,,,,,,,,0.7328664,0.014326036,0.15170746,0.039452467,0.003438904,0.008705051,0.013577063,0.035926618
1814,2233,8255,0gaMmmhGi5buPXpquSAfxg,Rainbow,Ritchie Blackmore's Rainbow,The Temple Of The King,64,282013,False,0.486,0.487,9,-11.633,0,0.0341,0.445,1.44e-05,0.0648,0.373,81.972,4,blues,,,,,,,,,0.60022455,0.02375375,0.23758705,0.051673073,0.0068806484,0.013841173,0.024688875,0.041350856
1815,2234,8256,70eDxAyAraNTiD6lx2ZEnH,Elle King,Love Stuff,Ex's & Oh's,73,202173,False,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,4,blues,,,,,,,,,0.6788234,0.022537952,0.18043637,0.048112955,0.00468709,0.012812177,0.019647567,0.032942504
1816,2235,8257,0QULNNd9z5s35entfiiXoa,Elle King;Miranda Lambert,Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),75,245625,False,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,4,blues,,,,,,,,,0.70255506,0.022961346,0.16146635,0.046396326,0.004778144,0.011040571,0.020234723,0.03056742
1817,2236,8258,4Wj52fsynPssW52HDQuzrt,Watt White,Eye Of The Storm,Eye Of The Storm,65,199008,False,0.534,0.942,2,-4.15,0,0.0677,0.0121,0.0,0.141,0.629,95.126,4,blues,,,,,,,,,0.68646264,0.010913158,0.21615243,0.03540554,0.0028747472,0.006557777,0.010685651,0.030948022
1818,2237,8259,2QfiRTz5Yc8DdShCxG1tB2,Chuck Berry,Berry Is On Top,Johnny B. Goode,76,161560,False,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,blues,,,,,,,,,0.55547345,0.03459568,0.2706579,0.072717726,0.0063562086,0.012969273,0.024017403,0.02321246
1819,2238,8260,2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,Electric Ladyland,All Along the Watchtower,77,240800,False,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,blues,,,,,,,,,0.53986007,0.028635474,0.2614382,0.055259828,0.010825519,0.018315792,0.03388914,0.051775984
1820,2239,8261,2udGjDmpK1dH9VGyw7nrei,Eric Clapton,Slowhand 35th Anniversary,Cocaine,69,221640,False,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,4,blues,,,,,,,,,0.6324133,0.03648279,0.19964038,0.049595304,0.0068643303,0.01435816,0.027820954,0.032824744
1821,2240,8262,2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,blues,,,,,,,,,0.65516233,0.014351242,0.17759132,0.092852935,0.0045444905,0.00853276,0.01654278,0.03042213
1822,2242,8264,738SQjONa0q63yhLxvg3m1,Zayde Wølf,Modern Alchemy,Gladiator,61,188333,False,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,4,blues,,,,,,,,,0.6336722,0.02409681,0.20931563,0.051603634,0.0059270835,0.015098789,0.021456866,0.038828958
1823,2243,8265,3qiyyUfYe7CRYLucrPmulD,The Who,Who's Next (Deluxe Edition),Baba O'Riley,76,300400,False,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4,blues,,,,,,,,,0.7143759,0.017318763,0.15717234,0.042432602,0.003699985,0.010255932,0.014124809,0.040619623
1824,2244,8266,5MMnwYs0hIxkENRsbkWJ2G,Deep Purple,Machine Head (Remastered),Smoke On The Water - Remastered 2012,73,340742,False,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4,blues,,,,,,,,,0.4469406,0.050780013,0.38580543,0.057273947,0.0048004272,0.018637752,0.022512738,0.013249129
1825,2245,8267,56PJQTInyU7P70BQ0IrPK4,The Changcuters,Tugas Akhir,Parampampam,50,219573,False,0.614,0.886,9,-2.476,1,0.0608,0.185,6.35e-06,0.0959,0.817,154.949,4,blues,,,,,,,,,0.7699915,0.010794106,0.13110596,0.04292858,0.002197646,0.0058458145,0.00817849,0.028957888
1826,2246,8300,30QD4VRP9yEneOh0eGTrtJ,Billie Holiday,Solitude,Solitude,67,207600,False,0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,3,blues,,,,,,,,,0.7776332,0.01577514,0.111959,0.028536996,0.003300611,0.007466697,0.014035336,0.04129304
1827,2247,8301,3hhbDnFUb2bicI2df6VurK,Leon Bridges,Coming Home (Deluxe),River,74,240200,False,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4,blues,,,,,,,,,0.6674416,0.017071903,0.22574046,0.03639939,0.003418924,0.0088337315,0.012984523,0.028109483
1828,2248,8302,4vpeKl0vMGdAXpZiQB2Dtd,Jefferson Airplane,Surrealistic Pillow,White Rabbit,72,150640,False,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4,blues,,,,,,,,,0.67029136,0.021100076,0.18400057,0.0434822,0.005690656,0.012481787,0.020662067,0.042291325
1829,2249,8303,1kgdslQYmeTR4thk9whoRw,Eric Clapton,Rush (Music from the Motion Picture Soundtrack),Tears in Heaven,66,271760,False,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,4,blues,,,,,,,,,0.656078,0.020979501,0.21182624,0.055696283,0.004185382,0.010452598,0.01761265,0.023169436
1830,2250,8304,4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last!,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,blues,,,,,,,,,0.74641484,0.014183973,0.15354125,0.028191,0.0025718196,0.0078630615,0.009886686,0.03734737
1831,2251,8305,1Q3t9fWvHUXKsMmpD2XpUu,Cage The Elephant,Tell Me I'm Pretty,Cold Cold Cold,69,214386,False,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,4,blues,,,,,,,,,0.47997248,0.024823261,0.3153764,0.09451048,0.008197022,0.016749911,0.03272912,0.027641272
1832,2252,8306,0RmUjJteEkkF5kKdhEfwNe,Zayde Wølf,Golden Age,Hustler,56,194771,False,0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,4,blues,,,,,,,,,0.6217474,0.0405794,0.20064074,0.041606836,0.0070599196,0.019788975,0.0344199,0.034156814
1833,2253,8307,5UYYQuk6SjY3S892UuLXE3,Zayde Wølf,Rare Breed,Heroes,59,222413,False,0.516,0.714,5,-4.529,0,0.0391,0.257,0.0,0.0683,0.312,86.926,4,blues,,,,,,,,,0.46393934,0.05639173,0.2464013,0.056403063,0.017272843,0.03240264,0.06952369,0.057665356
1834,2254,8308,0cKk8BKEi7zXbdrYdyqBP5,The Who,Who's Next (Deluxe Edition),Behind Blue Eyes,71,221426,False,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,blues,,,,,,,,,0.58863574,0.03097682,0.2330259,0.03943288,0.008478375,0.016391968,0.03204726,0.051011093
1835,2255,8309,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Buffalo Springfield,For What It's Worth,78,153693,False,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,blues,,,,,,,,,0.6249901,0.020063201,0.19701646,0.065762736,0.007070131,0.013559574,0.027581174,0.043956634
1836,2256,8310,0HoxJw3Gt3w4psA1cC3Yn7,Adam Jensen,The Hunter,The Hunter,59,210972,False,0.527,0.762,4,-3.36,0,0.0778,0.222,0.000283,0.0765,0.564,82.464,4,blues,,,,,,,,,0.5668529,0.02940746,0.2560584,0.048860174,0.0094316965,0.01696487,0.032455485,0.039968997
1837,2257,8311,0DnGfA1r8pAssJCuq4ojla,Gary Moore,Still Got The Blues,Still Got The Blues,68,370866,False,0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,3,blues,,,,,,,,,0.7067054,0.021393526,0.16237408,0.034610927,0.0043589077,0.010593846,0.016498176,0.043465037
1838,2258,8312,1kKPRIlPOXmaAMlYxY8sSS,Zayde Wølf,Cold-Blooded,Cold-Blooded,54,215232,False,0.445,0.72,8,-6.946,1,0.0502,0.000307,1.61e-05,0.105,0.155,172.14,4,blues,,,,,,,,,0.66040266,0.026657362,0.20073128,0.041565962,0.004746407,0.013194014,0.021292353,0.031409916
1839,2259,8313,4yffABDkB5A9flvr9vQFck,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Howlin' for You,66,191956,False,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4,blues,,,,,,,,,0.7737095,0.014520664,0.11851171,0.038078617,0.0027104805,0.007237425,0.011105487,0.034126185
1840,2260,8314,63OFKbMaZSDZ4wtesuuq6f,Steppenwolf,Steppenwolf,Born To Be Wild,73,210373,False,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4,blues,,,,,,,,,0.62284505,0.023357255,0.22782433,0.05214949,0.0055757477,0.014321033,0.022527447,0.031399615
1841,2262,8350,3KePc5zqybSrshHWzo65pk,Eric Clapton;John Mayer,Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,Magnolia,54,221693,False,0.589,0.251,0,-14.218,1,0.0365,0.664,0.13,0.0934,0.404,73.924,4,blues,,,,,,,,,0.7073272,0.023764957,0.15447262,0.043744586,0.0052981186,0.010667764,0.023148451,0.031576376
1842,2263,8351,1Omt5bfz1tZUCqd26HxbS0,Leon Bridges,Good Thing,Beyond,73,240600,False,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,4,blues,,,,,,,,,0.7158036,0.015810039,0.1600163,0.05000988,0.0034000233,0.008642038,0.012944434,0.03337373
1843,2264,8352,0tkBOcK7oRVXQJY97zzSvr,Cage The Elephant,Melophobia,Telescope,65,228293,False,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,4,blues,,,,,,,,,0.6665005,0.0175867,0.20181713,0.041438367,0.004648505,0.010724525,0.01703453,0.040249728
1844,2265,8354,1Eolhana7nKHYpcYpdVcT5,Jimi Hendrix,Axis: Bold As Love,Little Wing,71,145746,False,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4,blues,,,,,,,,,0.72648543,0.014766411,0.1650416,0.03781692,0.002872633,0.00846127,0.011079313,0.033476386
1845,2266,8355,1ju7EsSGvRybSNEsRvc7qY,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,Simple Man,74,356626,False,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,4,blues,,,,,,,,,0.5929287,0.03254604,0.221516,0.05367602,0.007738859,0.015460586,0.029124523,0.047009237
1846,2267,8356,2F0V2ZtysDji16KdnRYnno,Adam Jensen,Street Fight,Street Fight,62,191180,False,0.716,0.738,1,-6.347,1,0.0406,0.0018,0.00676,0.113,0.349,129.04,4,blues,,,,,,,,,0.4952155,0.015754357,0.25029555,0.17277287,0.0065610493,0.011158429,0.021723222,0.026519077
1847,2268,8357,1ogRu1dOUgHvel8To8oQbe,Dorothy,ROCKISDEAD,Wicked Ones,60,172516,False,0.587,0.635,5,-5.47,1,0.0377,0.0353,0.0,0.331,0.591,96.519,4,blues,,,,,,,,,0.55053127,0.04379754,0.21764812,0.045979075,0.012944282,0.026299547,0.047711845,0.055088278
1848,2269,8358,5G1sTBGbZT5o4PNRc75RKI,The Black Keys,El Camino,Lonely Boy,73,193653,False,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,blues,,,,,,,,,0.73203695,0.025957301,0.13687198,0.039815634,0.0037458502,0.0101321945,0.016945083,0.034495044
1849,2270,8359,4XZWC34QJeJs7xvgt6I5kN,City Wolf,City Wolf,Hands Up,53,201438,False,0.513,0.879,7,-3.335,1,0.0681,0.0464,0.0,0.283,0.534,159.895,4,blues,,,,,,,,,0.67785484,0.020116167,0.20009536,0.040881824,0.0041264147,0.01104004,0.017366264,0.028519046
1850,2271,8360,2dLHezrk5FdSzM8gftvKqh,Esterly;Austin Jenckes,This Is My World,This Is My World,55,189767,False,0.602,0.625,8,-5.165,1,0.0394,0.0667,4.72e-06,0.112,0.389,86.036,4,blues,,,,,,,,,0.56220454,0.01687388,0.2813018,0.075667076,0.0057474165,0.010292936,0.019932924,0.02797943
1851,2272,8361,6dNJ3lasVLPd0078T9yqlm,Wolfmother,Wolfmother,Joker And The Thief,64,279666,False,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,4,blues,,,,,,,,,0.6247262,0.024158046,0.20528984,0.05223769,0.008003684,0.013427147,0.028632898,0.043524537
1852,2273,8362,0wJoRiX5K5BxlqZTolB2LD,Jimi Hendrix,Are You Experienced,Purple Haze,71,170813,False,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4,blues,,,,,,,,,0.70534116,0.019335244,0.15189508,0.05794965,0.0045509185,0.0104793385,0.019071266,0.031377297
1853,2274,8364,5dUMh0ugelpKfoFp3qChuK,Ray Charles,True Genius,Hit the Road Jack,70,119880,False,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,4,blues,,,,,,,,,0.50891274,0.05275116,0.24581517,0.071779944,0.01339686,0.021144573,0.060234267,0.025965316
1854,2275,8365,5QTxFnGygVM4jFQiBovmRo,Blue Öyster Cult,Agents Of Fortune,(Don't Fear) The Reaper,76,308120,False,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,blues,,,,,,,,,0.60770017,0.0430362,0.23531693,0.03660709,0.005739583,0.016592365,0.027364412,0.02764325
1855,2276,8366,02bJ6uGeHKfNOhIc9qyA8e,The Black Keys,Dropout Boogie,Wild Child,69,164866,False,0.68,0.639,5,-6.233,0,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,4,blues,,,,,,,,,0.76589966,0.012549364,0.12682071,0.047572933,0.0024861863,0.006819688,0.009946738,0.027904792
1856,2277,8367,60ifqqPhbselSwXyGrGyMK,Deep Purple,Stormbringer (Remastered),Soldier Of Fortune - 2009 Digital Remaster,59,204880,False,0.533,0.313,2,-13.007,0,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,4,blues,,,,,,,,,0.548882,0.0432075,0.3130995,0.04320262,0.0042152037,0.014462509,0.018223299,0.014707374
1857,2278,8368,3uMmllZo1AfoEnVT4ENCD3,Deep Purple,Machine Head (Remastered),Highway Star - Remastered 2012,67,366136,False,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,4,blues,,,,,,,,,0.4469406,0.050780013,0.38580543,0.057273947,0.0048004272,0.018637752,0.022512738,0.013249129
1858,2279,8369,43DeSV93pJPT4lCZaWZ6b1,Thin Lizzy,Jailbreak (Deluxe Edition),The Boys Are Back In Town,76,266720,False,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4,blues,,,,,,,,,0.62078756,0.024028929,0.18501307,0.070504814,0.008195672,0.015246287,0.030324291,0.045899346
1859,2280,8400,1kPBT8S2wJFNAyBMnGVZgL,Etta James,Tell Mama,I'd Rather Go Blind,71,156653,False,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,3,blues,,,,,,,,,0.7399522,0.021572625,0.12547173,0.036945913,0.0039118747,0.010660163,0.015680946,0.045804508
1860,2281,8402,3XKIUb7HzIF1Vu9usunMzc,Santana;The Product G&B,Supernatural (Remastered),Maria Maria (feat. The Product G&B),67,261973,False,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,4,blues,,,,,,,,,0.53281206,0.06619953,0.2547151,0.06898422,0.007578913,0.020239854,0.035778087,0.013692265
1861,2282,8404,3k4zd8iEKKtFrJB9oeX1Nl,Everybody Loves an Outlaw,I See Red,Give Em Hell,54,159412,False,0.576,0.64,2,-5.252,1,0.0351,0.0585,0.000156,0.571,0.544,83.996,4,blues,,,,,,,,,0.577825,0.047072776,0.22043768,0.055032596,0.008689921,0.020191623,0.041952405,0.028798087
1862,2283,8405,0kHwTHf8ye0mSd66pwcrEN,The Heavy,The House That Dirt Built,How You Like Me Now,61,217493,False,0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059,4,blues,,,,,,,,,0.7083985,0.015637243,0.13006364,0.08234158,0.004373532,0.008651311,0.016391793,0.03414239
1863,2284,8406,5iM1Z3zrieLBRiIqln0zfd,SATV Music,Big Hitters,Finish Line,51,133674,False,0.548,0.554,3,-5.602,1,0.0254,0.326,0.00018,0.202,0.462,75.005,4,blues,,,,,,,,,0.69738895,0.02596432,0.15320896,0.052798007,0.004840745,0.0132436445,0.022031859,0.03052348
1864,2285,8407,5Xsh6OAQNRJrjYWdaWUuEN,Zayde Wølf,Modern Alchemy,Rule the World,54,192600,False,0.55,0.883,2,-5.964,1,0.0937,0.00715,0.0,0.0924,0.417,150.004,3,blues,,,,,,,,,0.5853489,0.031722743,0.21462898,0.059909426,0.010683013,0.019137131,0.037874836,0.040695
1865,2286,8409,4uGIJG1jYFonGc4LGp5uQL,Jefferson Airplane,Surrealistic Pillow,Somebody to Love,70,174840,False,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,4,blues,,,,,,,,,0.7356633,0.006713023,0.13129354,0.053986333,0.0025714193,0.0054674484,0.0063419268,0.057963
1866,2288,8411,11xWF4YFci7GNTd0QHIPex,Adam Jensen,Friend of the Devil,Friend of the Devil,57,180542,True,0.702,0.777,6,-5.782,0,0.0464,0.00691,2.67e-05,0.102,0.421,77.481,4,blues,,,,,,,,,0.7520672,0.015111314,0.13313928,0.033123653,0.003209894,0.008299948,0.012335729,0.042712923
1867,2289,8412,3bbaEFRarxu30UBAWNTbal,Oh The Larceny,Blood Is Rebel,Another Level,55,190234,False,0.658,0.778,10,-5.575,0,0.06,0.262,0.0779,0.0773,0.627,146.1,4,blues,,,,,,,,,0.5310852,0.033926778,0.32518455,0.031140236,0.005571365,0.018603891,0.024012353,0.030475626
1868,2290,8413,4NQfrmGs9iQXVQI9IpRhjM,B.B. King,Completely Well,The Thrill Is Gone,62,324733,False,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,4,blues,,,,,,,,,0.67793036,0.028414054,0.1742087,0.036889095,0.0057720095,0.013139085,0.025857015,0.037789665
1869,2291,8414,6txWz9UapYHVxEd7dDIHXT,Blind Melon,Blind Melon,No Rain,76,217106,False,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,blues,,,,,,,,,0.7167754,0.016031059,0.17561346,0.03673496,0.0032377616,0.00783844,0.013663438,0.030105373
1870,2292,8415,3cg0dJfrQB66Qf2YthPb6G,B.B. King;Tracy Chapman,Deuces Wild,The Thrill Is Gone,64,301133,False,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,4,blues,,,,,,,,,0.68059313,0.030862886,0.17939955,0.032476358,0.005261043,0.01358354,0.026086638,0.031736784
1871,2293,8416,6FT83pFXKhDlXDsNJFAHWz,Chuck Berry,St. Louis To Liverpool,You Never Can Tell,70,161906,False,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,4,blues,,,,,,,,,0.76901454,0.012047429,0.11748736,0.033928405,0.0029086084,0.0071066446,0.009961164,0.047545824
1872,2294,8417,4oyUjJauYl4zVrozOYk3il,Sam Tinnesz;Silverberg,Babel,Wolves,58,180004,False,0.592,0.848,11,-5.631,0,0.0887,0.00134,1.15e-06,0.0964,0.399,129.9,4,blues,,,,,,,,,0.5200279,0.027875584,0.30454305,0.06261549,0.008557399,0.015353896,0.03286702,0.02815973
1873,2295,8418,2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,Electric Ladyland,Voodoo Child (Slight Return),68,313373,False,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4,blues,,,,,,,,,0.6975108,0.022121292,0.16289206,0.044372495,0.0046231863,0.013139946,0.020546153,0.03479406
1874,2296,8419,21Qsj3cMVCx2xF2EVVNbEu,The White Stripes,White Blood Cells,Fell In Love With a Girl,72,110093,False,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,4,blues,,,,,,,,,0.7347082,0.012547396,0.15047742,0.046978034,0.002815595,0.007082393,0.010330899,0.035059985
1875,2297,8421,6s0NHplywwr1IjnQpUpWJk,George Thorogood & The Destroyers,BAD TO THE BONE,Bad To The Bone,71,292173,False,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,1,blues,,,,,,,,,0.69435745,0.021887714,0.18262123,0.03202026,0.0039302018,0.011474475,0.016214095,0.03749456
1876,2298,8422,0JtcFIgrkSagrM5JdFakeO,Deep Purple,Machine Head (Remastered),When A Blind Man Cries - Remastered,60,209246,False,0.52,0.274,11,-10.661,0,0.0363,0.843,0.0165,0.0724,0.222,64.21,4,blues,,,,,,,,,0.4782824,0.05106255,0.30405134,0.05940142,0.009205559,0.028294213,0.03480275,0.034899782
1877,2299,8423,3zBhihYUHBmGd2bcQIobrF,Otis Redding,The Dock of the Bay (Mono),(Sittin' On) the Dock of the Bay,76,163755,False,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4,blues,,,,,,,,,0.6772129,0.025032146,0.18385899,0.046092015,0.0046672793,0.013060622,0.01849753,0.03157849
1878,2300,8425,1QAH5HMnoDt76yBNpLUsHo,Sam Tinnesz,Warplanes,Bloodshot,59,200061,False,0.671,0.762,6,-4.028,1,0.0511,0.0594,0.0,0.168,0.535,126.02,4,blues,,,,,,,,,0.70084095,0.026808761,0.1570097,0.03294288,0.0053644674,0.014235657,0.024926167,0.03787146
1879,2301,8426,3Xls4cNOwy01dtrNXb1inG,Cream,Wheels Of Fire,White Room,70,298333,False,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,4,blues,,,,,,,,,0.44648072,0.0658766,0.28712603,0.055893753,0.014775596,0.034056302,0.056014743,0.039776176
1880,2303,8430,1gcESexgftSuLuML57Y69q,Free,Fire And Water,All Right Now,73,330643,False,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,blues,,,,,,,,,0.7097886,0.016478866,0.14864308,0.066761985,0.003586372,0.00849155,0.013410485,0.03283909
